time,open,high,low,close,tick_volume,low_time,high_time
2018-01-01 01:00:00,13875.0,13960.0,13732.0,13808.0,803,2018-01-01 01:48:00,2018-01-01 01:06:00
2018-01-01 02:00:00,13808.0,13853.0,13686.0,13713.0,1130,2018-01-01 02:12:00,2018-01-01 02:36:00
2018-01-01 03:00:00,13713.0,13730.0,13460.0,13561.0,1044,2018-01-01 03:24:00,2018-01-01 03:00:00
2018-01-01 04:00:00,13563.0,13600.0,13206.0,13235.0,823,2018-01-01 04:54:00,2018-01-01 04:18:00
2018-01-01 05:00:00,13255.0,13380.0,13169.0,13314.0,1040,2018-01-01 05:30:00,2018-01-01 05:06:00
2018-01-01 06:00:00,13318.0,13545.0,13265.0,13349.0,929,2018-01-01 06:06:00,2018-01-01 06:30:00
2018-01-01 07:00:00,13342.0,13538.0,13217.0,13538.0,1002,2018-01-01 07:12:00,2018-01-01 07:54:00
2018-01-01 08:00:00,13539.0,13551.0,13431.0,13466.0,821,2018-01-01 08:36:00,2018-01-01 08:18:00
2018-01-01 09:00:00,13466.0,13792.0,13393.0,13738.0,856,2018-01-01 09:06:00,2018-01-01 09:48:00
2018-01-01 10:00:00,13735.0,13815.0,13560.0,13578.0,1016,2018-01-01 10:48:00,2018-01-01 10:06:00
2018-01-01 11:00:00,13578.0,13696.0,13344.0,13371.0,834,2018-01-01 11:42:00,2018-01-01 11:18:00
2018-01-01 12:00:00,13372.0,13562.0,13371.0,13527.0,806,2018-01-01 12:00:00,2018-01-01 12:54:00
2018-01-01 13:00:00,13527.0,13537.0,13408.0,13498.0,789,2018-01-01 13:12:00,2018-01-01 13:00:00
2018-01-01 14:00:00,13499.0,13499.0,13027.0,13185.0,1067,2018-01-01 14:30:00,2018-01-01 14:00:00
2018-01-01 15:00:00,13182.0,13217.0,13047.0,13082.0,743,2018-01-01 15:24:00,2018-01-01 15:06:00
2018-01-01 16:00:00,13080.0,13109.0,12855.0,12977.0,956,2018-01-01 16:06:00,2018-01-01 16:00:00
2018-01-01 17:00:00,12977.0,13145.0,12739.0,13119.0,1130,2018-01-01 17:12:00,2018-01-01 17:54:00
2018-01-01 18:00:00,13119.0,13243.0,13040.0,13163.0,1010,2018-01-01 18:12:00,2018-01-01 18:24:00
2018-01-01 19:00:00,13143.0,13144.0,12923.0,12952.0,874,2018-01-01 19:36:00,2018-01-01 19:00:00
2018-01-01 20:00:00,12953.0,13116.0,12942.0,12952.0,800,2018-01-01 20:54:00,2018-01-01 20:18:00
2018-01-01 21:00:00,12948.0,13215.0,12905.0,13061.0,907,2018-01-01 21:00:00,2018-01-01 21:24:00
2018-01-01 22:00:00,13061.0,13207.0,13005.0,13204.0,803,2018-01-01 22:06:00,2018-01-01 22:54:00
2018-01-01 23:00:00,13204.0,13432.0,13204.0,13356.0,1109,2018-01-01 23:00:00,2018-01-01 23:12:00
2018-01-02 00:00:00,13358.0,13601.0,13337.0,13459.0,979,2018-01-02 00:00:00,2018-01-02 00:30:00
2018-01-02 01:00:00,13459.0,13580.0,13421.0,13438.0,1018,2018-01-02 01:00:00,2018-01-02 01:12:00
2018-01-02 02:00:00,13432.0,13446.0,13296.0,13321.0,1058,2018-01-02 02:48:00,2018-01-02 02:06:00
2018-01-02 03:00:00,13323.0,13852.0,13323.0,13771.0,1042,2018-01-02 03:00:00,2018-01-02 03:30:00
2018-01-02 04:00:00,13771.0,13805.0,13564.0,13564.0,1028,2018-01-02 04:54:00,2018-01-02 04:00:00
2018-01-02 05:00:00,13564.0,13600.0,13378.0,13505.0,1116,2018-01-02 05:24:00,2018-01-02 05:00:00
2018-01-02 06:00:00,13505.0,13505.0,13158.0,13271.0,1255,2018-01-02 06:24:00,2018-01-02 06:00:00
2018-01-02 07:00:00,13271.0,13336.0,12760.0,12993.0,1092,2018-01-02 07:30:00,2018-01-02 07:24:00
2018-01-02 08:00:00,12993.0,13116.0,12954.0,13045.0,811,2018-01-02 08:48:00,2018-01-02 08:18:00
2018-01-02 09:00:00,13045.0,13269.0,12969.0,13220.0,946,2018-01-02 09:06:00,2018-01-02 09:48:00
2018-01-02 10:00:00,13221.0,13319.0,13102.0,13309.0,925,2018-01-02 10:18:00,2018-01-02 10:54:00
2018-01-02 11:00:00,13307.0,13406.0,13292.0,13331.0,861,2018-01-02 11:48:00,2018-01-02 11:18:00
2018-01-02 12:00:00,13331.0,13504.0,13328.0,13447.0,959,2018-01-02 12:00:00,2018-01-02 12:12:00
2018-01-02 13:00:00,13446.0,13633.0,13446.0,13585.0,841,2018-01-02 13:00:00,2018-01-02 13:54:00
2018-01-02 14:00:00,13585.0,13585.0,13381.0,13489.0,987,2018-01-02 14:36:00,2018-01-02 14:00:00
2018-01-02 15:00:00,13489.0,13570.0,13459.0,13526.0,912,2018-01-02 15:48:00,2018-01-02 15:00:00
2018-01-02 16:00:00,13520.0,13930.0,13520.0,13895.0,1156,2018-01-02 16:00:00,2018-01-02 16:54:00
2018-01-02 17:00:00,13897.0,13919.0,13700.0,13742.0,1020,2018-01-02 17:48:00,2018-01-02 17:00:00
2018-01-02 18:00:00,13742.0,13821.0,13532.0,13666.0,829,2018-01-02 18:30:00,2018-01-02 18:00:00
2018-01-02 19:00:00,13666.0,13846.0,13618.0,13629.0,858,2018-01-02 19:54:00,2018-01-02 19:24:00
2018-01-02 20:00:00,13635.0,13886.0,13635.0,13843.0,852,2018-01-02 20:00:00,2018-01-02 20:54:00
2018-01-02 21:00:00,13844.0,14734.0,13844.0,14576.0,1341,2018-01-02 21:00:00,2018-01-02 21:42:00
2018-01-02 22:00:00,14571.0,15242.0,14556.0,14774.0,1229,2018-01-02 22:00:00,2018-01-02 22:18:00
2018-01-02 23:00:00,14774.0,15231.0,14774.0,14815.0,1152,2018-01-02 23:00:00,2018-01-02 23:24:00
2018-01-03 00:00:00,14781.0,14964.0,14655.0,14757.0,984,2018-01-03 00:24:00,2018-01-03 00:06:00
2018-01-03 01:00:00,14764.0,14979.0,14731.0,14788.0,803,2018-01-03 01:42:00,2018-01-03 01:24:00
2018-01-03 02:00:00,14788.0,14839.0,14591.0,14666.0,970,2018-01-03 02:18:00,2018-01-03 02:48:00
2018-01-03 03:00:00,14672.0,14914.0,14653.0,14761.0,987,2018-01-03 03:00:00,2018-01-03 03:18:00
2018-01-03 04:00:00,14761.0,14814.0,14675.0,14769.0,864,2018-01-03 04:30:00,2018-01-03 04:48:00
