time,open,high,low,close,tick_volume,low_time,high_time
2018-01-02 02:00:00,22710.0,22861.0,22709.0,22849.0,507,2018-01-02 02:00:00,2018-01-02 02:30:00
2018-01-02 03:00:00,22847.0,22901.0,22827.0,22883.0,299,2018-01-02 03:18:00,2018-01-02 03:42:00
2018-01-02 04:00:00,22884.0,22884.0,22846.0,22850.0,313,2018-01-02 04:48:00,2018-01-02 04:00:00
2018-01-02 05:00:00,22849.0,22871.0,22775.0,22775.0,205,2018-01-02 05:54:00,2018-01-02 05:12:00
2018-01-02 06:00:00,22774.0,22782.0,22760.0,22778.0,217,2018-01-02 06:00:00,2018-01-02 06:24:00
2018-01-02 07:00:00,22780.0,22801.0,22778.0,22800.0,126,2018-01-02 07:00:00,2018-01-02 07:54:00
2018-01-02 08:00:00,22801.0,22823.0,22792.0,22795.0,202,2018-01-02 08:54:00,2018-01-02 08:12:00
2018-01-02 09:00:00,22794.0,22818.0,22794.0,22818.0,78,2018-01-02 09:00:00,2018-01-02 09:36:00
2018-01-02 10:00:00,22815.0,22823.0,22775.0,22788.0,109,2018-01-02 10:30:00,2018-01-02 10:00:00
2018-01-02 11:00:00,22783.0,22788.0,22683.0,22708.0,379,2018-01-02 11:30:00,2018-01-02 11:00:00
2018-01-02 12:00:00,22710.0,22713.0,22628.0,22628.0,541,2018-01-02 12:54:00,2018-01-02 12:00:00
2018-01-02 13:00:00,22624.0,22668.0,22623.0,22644.0,561,2018-01-02 13:00:00,2018-01-02 13:24:00
2018-01-02 14:00:00,22643.0,22685.0,22643.0,22673.0,350,2018-01-02 14:00:00,2018-01-02 14:42:00
2018-01-02 15:00:00,22678.0,22688.0,22673.0,22681.0,339,2018-01-02 15:00:00,2018-01-02 15:36:00
2018-01-02 16:00:00,22681.0,22688.0,22673.0,22678.0,377,2018-01-02 16:36:00,2018-01-02 16:18:00
2018-01-02 17:00:00,22680.0,22733.0,22653.0,22733.0,996,2018-01-02 17:36:00,2018-01-02 17:54:00
2018-01-02 18:00:00,22737.0,22790.0,22730.0,22749.0,1013,2018-01-02 18:00:00,2018-01-02 18:30:00
2018-01-02 19:00:00,22748.0,22768.0,22733.0,22753.0,424,2018-01-02 19:24:00,2018-01-02 19:12:00
2018-01-02 20:00:00,22752.0,22783.0,22748.0,22778.0,94,2018-01-02 20:00:00,2018-01-02 20:18:00
2018-01-02 21:00:00,22783.0,22803.0,22778.0,22793.0,138,2018-01-02 21:00:00,2018-01-02 21:12:00
2018-01-02 22:00:00,22798.0,22798.0,22768.0,22773.0,73,2018-01-02 22:24:00,2018-01-02 22:00:00
2018-01-02 23:00:00,22775.0,22808.0,22768.0,22808.0,345,2018-01-02 23:30:00,2018-01-02 23:54:00
2018-01-03 02:00:00,22788.0,22856.0,22769.0,22830.0,467,2018-01-03 02:06:00,2018-01-03 02:30:00
2018-01-03 03:00:00,22833.0,22912.0,22833.0,22858.0,386,2018-01-03 03:00:00,2018-01-03 03:12:00
2018-01-03 04:00:00,22859.0,22864.0,22816.0,22835.0,362,2018-01-03 04:12:00,2018-01-03 04:00:00
